date,comment,symbol,label 1,label 2
"12 Nov 22, 13:05","@fajar1989 Kalopun niatnya membantu, kenapa dananya harus gede?

Kalopun niatnya membantu, kenapa harus kasih akses akun?

As simple as that
$TOTL $SMSM $BTPS $UNTR $CPIN",CPIN,0,0
"11 Nov 22, 09:42","Oh sebagai tambahan, saya jug upload pertanyaan2 dari Q&A sebelumnya di highlight ""Investment Q&A"" di Instagram saya, bagi yg mau baca2, silahkan langsung ke highlight tersebut

$AKRA $SIDO $CPIN $JPFA $GOTO",CPIN,0,2
"11 Nov 22, 08:38","$IHSG 4 saham pilihan menu trading hari ini $BBRI $BFIN $CPIN $BIRD
https://cutt.ly/PMu4DGl",CPIN,0,0
"11 Nov 22, 07:10","Rekomendasi Saham BBRI, BFIN, BIRD dan CPIN oleh MNC Sekuritas | 11 November 2022
MNCS Daily Scope Wave 11 November 2022IHSGIHSG ditutup terkoreksi 1,5% ke 6,966 pada perdagangan kemarin (10/11), koreksi dari IHSG pun sempat menembus area support di 6,962 sekaligus cluster MA20 dan MA200. Diperkirakan, posisi IHSG saat ini sedang membentuk bagian dari wave (y) dari wave [y] sehi...",CPIN,0,0
"10 Nov 22, 14:54",$CPIN sudah kubilang kl belum > dr 5925 jgn entry. nyungsep dong hehehhe,CPIN,1,0
"10 Nov 22, 10:39",@alkahfialkahfi $CPIN Exit dulu market tdk kondusif.,CPIN,1,0
"9 Nov 22, 14:31 · Edited on 9 Nov 22, 14:32","$CPIN kl belum BO >5925 jgn di sikat y, cek dl done detail 5900 masih sepi transaksinya, volume juga turun soalnya. kl turun kebawah y anggep bonus.",CPIN,0,0
"9 Nov 22, 11:18","$CPIN Maintain inflow, hrsnya arah 6025.",CPIN,0,0
"8 Nov 22, 18:07","Info Singkat saham untuk 9 November 2022 (bukan rekomendasi jual-beli) :

$WSKT : Rangenya pendek yakni Rp 464,- (support) s/d Rp 486 (resistance) Posisi bandar masi keluar sebesar 17,12 milliar selama seminggu terakhir. Untuk WSKT ada baiknya tunggu dia mampu tembus area Rp 486 dan bertahan diatasnya baru potensial dengan target terdekat ke Rp 498.

$EMTK : Rangenya yakni rangenya Rp 1.630,- (support) s/d Rp 1.745,- (resistance). Posisi bandar masi Didalam sebesar 71,09 milliar di harga rata-rata Rp 1.610 selama seminggu terakhir. Untuk EMTK ada potensi uji resistance, walaupun begitu agak hati-hati karena posisi bandar agak dibawah.

: Rangenya agak jauh yakni Rp 7.900,- (support ) s/d Rp 8.400,- (resistance). Posisi bandar masi didalam sebesar Rp 68,2 milyar di harga rata-rata 7.750 selama seminggu terakhir. Untuk TKIM sepanjang area Rp 7750-7900 dipertahankan maka masi tergolong koreksi wajar, baru waspada jika range support ini ditembus.

Ingin mendapatkan informasi lengkap saham , , MPPA dan ikut polling saham-saham yang ingin dibahas setiap harinya ? yuk gabung ke grub seirine, link grub ada di profile seirine investama ya.

Harus diingat:
1. Jangan trading dengan brutal mentang-mentang melihat bandar ada didalam, gunakan money management yang baik.

2. ini hanyalah info singkat dan bukan rekomendasi jual-beli.

DISCLAIMER ON

""Semoga informasi ini berguna bagi teman-teman sekalian, support terus kami dengan ""LIKE"" dan ""FOLLOW"" akun stockbit.",CPIN,0,0
"8 Nov 22, 00:00",$CPIN yuk sanggup yuk 6500,CPIN,0,0
"7 Nov 22, 15:20",Laporan Bulanan Registrasi Pemegang Efek [CPIN],CPIN,0,0
"7 Nov 22, 10:57","$JPFA $CPIN $MAIN

Sektor poultry adalah sektor yang menarik untuk diperhatikan karena sektor poultry adalah sektor yang memiliki room for growth yang besar. Daging ayam adalah salah satu favorit makanan orang Indonesia, tetapi tingkat konsumsi per kapita di Indonesia masih sangat rendah jika dibandingkan negera tetangga, Malaysia.

Ketiga perusahaan seperti JPFA CPIN MAIN memiliki fokus segmen yang berbeda”. Cthnya seperti MAIN, yg fokus ke pakan ternak sehingga kenaikan harga jagung dan harga soybeans sangat merugikan perusahaan. Tetapi tidak dengan JPFA CPIN yang memiliki downstream business yang kuat.

Faktor yang perlu diperhatikan:
1. Harga jagung nasional
2. Harga soybeans
3. Supply and demand ayam broiler

Sekarang ada berita flu burung yang terjadi di luar negeri, apakah ini akan menjadi sebuah history yang akan terulang ? Let’s see",CPIN,2,0
"7 Nov 22, 10:19","🔥 🔥 🚒 🚒 🔥 🔥
$IHSG $CPIN $JPFA $MAIN $WMUU
🔥 🔥 🚒 🚒 🔥 🔥",CPIN,0,0
