comments,date,symbol
"@Hengkit masih sama kayak $TRGU bakalan dapet selot2,dan $PDPP diangkat ke 500,abis itu ritel yang gak jualan AVG down dan AVG diatas harga IPO ,trus di banting minus 50% ritel malah AVG lagi ntar di banting lagi ke 100.gitu aja terus sampai spongebob,jadi punya kekutan bboboboy.wkekke","16 Oct 22, 09:11",TRGU
"iyalah,bagi MG geng,mereka masuk puluhan milyar,cuan 1 % aja mereka udah bisa hidup 1 tahun,lah ritel2 unyu,masuk selot2 cuan ratusan ribu aja udah seneng terus fomo dengan AVG down yah rata2 AVG diatas IPO donk,berharap saham nya naik lagi.mereka MG pesan IPO ratusan milyar dapet puluhan milyar,terus diangkat dan di ganjel tinggi2 biar ritel makan di pucuk,gak lama di banting sampai harga mendekati harga IPO,contoh $TRGU berapa banyak ritel unyu nyangkut Karna AVG down dan nyangkut,sampai sekarang MG masih distribusi saham TRGU 2 bulan terakhir,toh 1 % floating profit mereka bisa makan selama setahun,lah ritel unyu loss 1 % puasa sebulan.dan aneh nya ritel unyu masih berharap $TRGU naik lagi dan bagger, wkwkwk mikir aja lah,600 juta lot saham trgu di ritel siapa yang mau angkat 138 milyar rupiah, berharap TRGU jadi bagger.fundamnetal belum cukup PBV masih harga 100 rupiah,malahan ritel yang tahan TRGU akan di bawa turun ke 100 rupiah,semakain di hold semakin di gencet.
gitu juga nantinya,ritel cuma dapet selot2 tapi MG geng dapet ratusan ribu lot,logikanya gini.apa kalian yakin MG geng punya harga AVG di harga IPO??waduh mana tau mereka di tawarin harga di bawah IPO oleh broker, broker BEP dulu dengan jual besar di bawah harga IPO dengan nawarin ke spekulan,nanti profit udah dapet dari ritel unyu yang beli di harga IPO toh saham harga 100 di jual 200 lah udah profit 100% brokernya.selamat cuan selot2.hehhehe","16 Oct 22, 09:06",TRGU
$TRGU hasil spekulasi beli di 240 dan nyangkut 😅,"14 Oct 22, 09:38",TRGU
$TRGU saham jancuk,"14 Oct 22, 09:27",TRGU
$TRGU besok mau kemana kamu ???,"13 Oct 22, 23:44",TRGU
@StevenSaham $TRGU Awal IPO udh TP nyoba masuk lagi malah nyangkut wkkwkwkwk,"13 Oct 22, 14:36",TRGU
"$TRGU Menara 500, sekarang di inti bumi","13 Oct 22, 14:34",TRGU
IPO PDPP jadi keinget $TRGU,"13 Oct 22, 14:32",TRGU
"$HATM mantap langsung naik pagi nya
Sesuai analisa yg saya krim

Ada yg cuan di $HATM ?

Follow Stockbit kami untuk dapat info lebih awal

Random Tag :
$GOTO $NETV $IATA $TRGU","13 Oct 22, 14:18 · Edited on 13 Oct 22, 14:18",TRGU
@BlueBeetle MG itu underwriter ipo $TRGU dari 210 bisa sampe ke 535 tu contohnya,"13 Oct 22, 13:21",TRGU
$TRGU besok buat gorengan enak yuhhh....,"12 Oct 22, 22:36",TRGU
$TRGU moga pakai terigu protein tinggi wkwkwk,"12 Oct 22, 09:46",TRGU
$TRGU MG cabut.. mulai tertekan 😆.. kalem.. temen saya masih dapet bonus dri kerjaannya.. tandanya pabriknya aman terkendali..dan ini saya rasa sudah murah 😏😁,"11 Oct 22, 18:58",TRGU
$TRGU Bikin new low baru aja sekalian di 200,"11 Oct 22, 10:03",TRGU
"ini tepung kapan mau diadonin ndar?? keburu bantet dah

$TRGU","11 Oct 22, 09:44",TRGU
"$TRGU hati2 ada Monyet Gila disini 🤣


taulah sendiri kalo Monyet Gila lagi berkeliaran mending dirumah aja yah 😂","10 Oct 22, 19:29",TRGU
"$TRGU

waduh tiba2 muncul balok 40rb lot 😭","10 Oct 22, 11:08",TRGU
"@andryhakim aku juga mau serok ,koh. kalau arb. amin bisa ganti laptop, buat jadi youtuber Mobile Legend mas.
$PANI

$BBCA $GOTO $SLIS $TRGU","10 Oct 22, 10:27 · Edited on 10 Oct 22, 10:27",TRGU
"Neng $AISA kemarin rame di transaksikan
Menurut saya masih oke

Target berikutnya ke 190
Semoga mantul guys

Disclaimer On
Follow Stockbit kami untuk dapat info lebih awal
Random Tag :","10 Oct 22, 07:48",TRGU
$TRGU besok kah??🤭🔥🔥🚀🚀🚀🚀,"9 Oct 22, 20:53",TRGU
"@HarrisBS hahah dasar copet kere, inilah yg bikin investor"" pemula byk sbntr didunia IHSG, karna ada bbrp oknum yg katanya baik pdhl ""all we know lh yaa"" upss🤭, batubara ICI 1 ni $BOSS pelajari emiten nya sendiri, inshaAllah capital gain yg bakal mengejar..jgn mudah tergiur dgn broker"" scalpingan yg katanya baik eh pdhl mh kerjaan buang barang, iba ane liat investor"" diemiten $TRGU korban sg+ cerita"" dongeng sikoko n pasukannya wkwkw","8 Oct 22, 20:00",TRGU
"@Joestar9 Iya betul pak..banyak juga kok IPO yg diremehkan, tapi akhirnya bangkit..bahkan bisa naik tinggi juga.
$CRAB sya jg awalnya ga ikutan, ternyata malah ARA
$TRGU juga sama, tapi kalau ini sya emang telat input 😅,,padahal pengen beli waktu itu
$KRYA juga, waktu IPO sya ga ikutan, padahal basicnya saya demen sektor konstruksi, tapi pas itu belum yakin..alhasil sekarang harga dah naik banget dari harga IPO dulu, dan sya baru ikutan..

ya semua balik ke keputusan masing"" sih 🙏🙏","7 Oct 22, 06:36",TRGU
"$OMED Paling cm di kasih 1% kl harga bisa match
Tag $COAL $TRGU $BOSS","6 Oct 22, 18:17",TRGU
$TRGU,"6 Oct 22, 12:45",TRGU
"Halo, BTDers!
Senang banget hari ini sinyal dari Tim BTD berhasil buat kita profit!
Semoga besok kita tetap bisa profit bareng ya!

Jangan lupa follow Instagram dan Telegram BTD ya!
Link ada di Bio!

Happy Profit!!!","6 Oct 22, 11:22",TRGU
"Harga CPO berpeluang melanjutkan fase downtrend nya


$MYOR $UNVR $SIMP $GZCO $TRGU","6 Oct 22, 11:18",TRGU
"$TRGU ingat terigu , msh pakai protein rendah .....tunggu waktu yg tepat br p tinggi wkwkwk","6 Oct 22, 10:08",TRGU
"POLL
mana saham yang bandarnya paling sadis dalam ngebanting harga menurut kalian
$ARTO $WIRG $TRGU $BUKA $GOTO","6 Oct 22, 09:12",TRGU
$TRGU,"5 Oct 22, 22:21",TRGU
"@Denisaputra pollingnya hold 200
Polling ini jg $INDY $SMBR $DEWI $AMMS $TRGU","5 Oct 22, 12:13",TRGU
"Rekap jjs minggu lalu Calm Trading sebagai berikut..

$GOTO $OBMD $BIPI $TRGU

profit Everyday","5 Oct 22, 11:30",TRGU
"$WIRG
Kok turun terus ?
Di saham apapun kalau pernah ada pesta meriah & besar2an yang menyebabkan nilai PERnya tidak rasional ( jauh di atas nilai wajar ), setelah pestanya usai maka sang. bandar & afiliasinya akan menyeret kembali saham itu ke harga yang rasional & logis.

Saham2 yang saat ini nilai PER melesat jauh di atas angka wajar maka pada saatnya akan di seret kembali oleh panitia pesta untuk di rasionalisasi, setelah si emiten menunjukkan kinerja yang memuaskan baru akan dipertimbangkan untuk di ajak pesta kembali.
Jika tidak ada prestasi yang gemilang ya duduk dulu di bangku cadangan.
Sampe kapan ?
Sampai si emiten dianggap bisa menunjukkan daya tariknya di tengah2 pasar.

Mau ikut pesta ?
Cek dulu nilai PERnya rasional atau tidak ?
Jika tidak maka kalaupun ada pesta maka sudah bisa dipastikan pesta itu akan menelan banyak korban.
Mau tetep ikutan ? tentu saja itu hak masing2.
Agar selamat pastikan kita cerdas, tangkas & lincah.

Siap korbannya ?
Mereka2 yang ambisius tanpa mau peduli terhadap parameter suatu saham.
Setidaknya parameter administratif.

Daftar tuan rumah pesta meriah :","4 Oct 22, 16:18",TRGU
"@RoyJill $ARKO saya nyicip, kalau $BUAH kemarin lupa order pas IPO..saya dpt ARA pertama dari $CRAB malahan..eh iya ada $TRGU juga..smpe lupa..

kalau CHEM sampai sekarang balik ke harga IPO aja belum bisa om, jadi ya biarin aja dulu","4 Oct 22, 14:16",TRGU
Laporan Bulanan Registrasi Pemegang Efek [TRGU],"4 Oct 22, 11:20",TRGU
"Rekaman SHORT CLASS CHART AND CANDLE PATTERN

+ live analysis

1. INTP
2. $TRGU
3. $PANS
4. KBLM
5. MTMH
6. SMDR
7. ASHA
8.
9. INKP
10.
11. HOMI
12.
13. ELPI
14. RAJA","3 Oct 22, 18:39 · Edited on 3 Oct 22, 20:19",TRGU
$TRGU siapa masih yangkut disini 💆💆,"3 Oct 22, 13:04",TRGU
"hasil JJS / Menu sore minggu lalu di Grup Calm Trading..

$OBMD $BIPI $TRGU $ASHA $KEEN
trading konsisten Profit setiap hari loh Sobat CT","3 Oct 22, 10:10",TRGU
"Hanya utk yg mau scalping aja

mendengar 1x berbeda dengan mendengar 10x
berbeda pula dengan mendengar 100x
berbeda pula dengan mendengar 1000x

begitulah agar insting-nya dapet,
coba aja. 🎲","2 Oct 22, 09:26",TRGU
"$TRGU uda sell, nga ada harapan saham ginian, bagusan move ke $VICO","30 Sep 22, 09:06",TRGU
$TRGU,"29 Sep 22, 14:47",TRGU
$TRGU besok jumat berkah 🚀🙏,"29 Sep 22, 14:45",TRGU
"@bamzat bahagianya saya, direply tokoh terkenal youtube. guru RoehTV.

$BBCA $SLIS $TRGU $ULTJ $KRYA","29 Sep 22, 14:25",TRGU
"@Stockbit User bisa semua nya, tergantung konteks (saham) nya dan kepentingannya...

Contoh itu trader jago yang terkenal yang suka pakai baju broker MG... imho bisa dikatakan MM juga pada momen-momen tertentu intraday di saham $BUMI misalnya... atau saham $TRGU pada time-frame tertentu

Subjective ya bro...
Karena 'definisi MM' versi saya adalah 'penggerak pasar' dalam suatu time-frame tertentu dengan 'kepentingan (proyek) tertentu'...","29 Sep 22, 14:11",TRGU
$TRGU paham lah.. lagian ini perusahaan deket rumah.. jdi ane hold buat investasi 😁 lagi masa sideways.. gandum dunia lagi mahal..tepung pun harga ikut naik..jdi wajar,"29 Sep 22, 11:28",TRGU
sideways $TRGU sabar.. nanti terbang..terbilang murah ini,"29 Sep 22, 11:04",TRGU
$TRGU arb kah,"29 Sep 22, 11:02",TRGU
JJS / menu sore kemarin $TRGU $ASHA $KEEN kasih cuan 2% an.. cakepp....,"29 Sep 22, 09:34",TRGU
"🔰 Rekap Cuan RSC 🔰
👌 28-09-22 👌

✅ $TRGU 6,61%
✅ $OPMS 5,34%

Rekom Saham Menarik Lain, cek di
https://bit.ly/3fkbVcl","29 Sep 22, 05:48 · Edited on 29 Sep 22, 05:48",TRGU
"$TPMA $ASHA $HMSP $TRGU $ENZO

https://cutt.ly/DVG4gWL","28 Sep 22, 17:38",TRGU
$OBMD & $TRGU,"28 Sep 22, 17:14 · Edited on 28 Sep 22, 17:14",TRGU
"$TRGU
market makernya mulai tancap gas nih","28 Sep 22, 15:47",TRGU
"ehh cuan lagi $LEAD 10% an lumayan

$GOTO $TRGU dikasih cuan tanbahan..

thankyou ndarr

$BUMI semoga kuat 136 dahh jgn amblas lagi. kasian ritel yg kena PHP","28 Sep 22, 14:37",TRGU
"$TRGU thanks ndar, kuntggu di 236 lagi ya, mayan scalping 5-6tik","28 Sep 22, 14:05",TRGU
"eehh $INDX di analisa closing sesi 1. skrg beneran jalan. buy 260 an, langsung nyentuh TP 280.. thank you....

$TRGU $PCAR juga thank yaou kasih 2% an..

$IHSG kuat CALM TRADING MAKIN CUAN.. 💸💸","28 Sep 22, 13:48",TRGU
Happy Cuan $TRGU,"28 Sep 22, 13:41",TRGU
"Hasil Polling 20-09-2022

Polling Sangkuters Saham IPO (Jul-Agu 2022)

Link: https://stockbit.com/post/9657016

---
Tag sahamnya: $TRGU $TOOL $ELPI $SWID $CHEM","28 Sep 22, 13:18",TRGU
"Contoh Kasus Transfer Pricing

Untuk contoh kasus BUMI dan ASII pernah saya bahas di postingan sebelumnya https://bit.ly/3wSNGrQ

Contoh berikutnya adalah ADRO atau Adaro Energi di 2008. Di tahun tersebut ada indikasi kasus manipulasi harga (transfer pricing) penjualan batubara PT. Adaro Indonesia ( PT. Adaro Energy, tbk) , yang kemudian ditangani Kejaksaan Agung. Dimana diduga perusahaan itu telah menjual batu bara dengan harga dibawah standar. Adaro menjual batubara dengan harga murah ke perusahaan relasi di negara lain yang pajak korporasinya lebih rendah dari Indonesia, yakni Singapura () pada akhirnya ADRO lolos karena kurang bukti. Terdapat pula kasus Asian Agri yang terbukti telah menjual crude palm oil ke perusahaan fiktifnya di Bristih Virgin Island (). Terakhir adalah Toyota Motor Manufacturing Indonesia yang telah menghindari pajak dengan melakukan skema dividen terselubung ke perusahaan afiliasinya di Jepang (Tempo, Kamis 30 Januari 2014).

Tindakan transfer pricing yang dilakukan mengakibatkan laba perusahaan mengecil. Perusahaan - perusahaan di atas mungkin saja sudah tidak melakukan lagi transfer pricing di masa kini.

Mengapa kita perlu tahu pajak badan negara lain? Itu agar kita bisa tahu apakah sebuah perusahaan melakukan transfer pricing atau tidak. Penjelasan mengenai transfer pricing pernah saya bahas di postingan sebelumnya





Sedangkan untuk belajar mengenai detail transfer pricing bisa belajar dari beberapa buku seperti:

Buku Transfer Pricing Karya Pak Anang

Buku Transfer Pricing versi Bule Karya Robert Feinschreiber

Buku Tax Planning

Selengkapnya:



Disclaimer:
Buku Rivan Kurniawan :
Belajar Saham Dari:
Buku Ryan:","27 Sep 22, 17:01 · Edited on 8 Oct 22, 15:53",TRGU
$TRGU wah edan 🤣,"26 Sep 22, 14:55",TRGU
"$TRGU
gak mau manggung juga nih kayak beras??","26 Sep 22, 09:11",TRGU
"Rekom Saham lain, join link dibio...

$TRGU $CMRY $HEAL $BSDE $IHSG","25 Sep 22, 19:11",TRGU
"Cerestar Indonesia Yakin Target Laba Bakal Tercapai Meski Ada Kenaikan Harga Gandum
PT Cerestar Indonesia Tbk (TRGU), emiten produsen tepung olahan gandum tetap optimis laba tahun 2022 bisa tercapai di atas 100%. Meskipun optimisme tersebut masih di tengah tren kenaikan harga tepung terigu terkait perang Rusia-Ukraina yang berkepanjangan.  Perseroan yakin di tengah kenaikan harga...","24 Sep 22, 20:40",TRGU
$GULA $TRGU $TOOL saham madesuu... ga ada kehidupan,"23 Sep 22, 16:29",TRGU
$TRGU masih diganjel 9100 lot 242 🧱,"23 Sep 22, 10:01",TRGU
$TRGU $BUAH $MORA $ELPI ARKO CRAB CHEM ayo terbang lah kalian 🚀 walaupun $IHSG down,"23 Sep 22, 09:13 · Edited on 23 Sep 22, 09:13",TRGU
$TRGU Xobat riteL XL akhirnya cutloss 😅,"23 Sep 22, 06:45",TRGU
"setelah babak belur di $BUMI 🤕, akhirnya full senyum hari ini dari $ARKO $MORA $CRAB $TRGU.. 😆😆😆","22 Sep 22, 14:49",TRGU
"$TRGU Yok sobat sangkuters kita berbagi keluh kesah, aku masih nyangkut di 20%, kalian berapa????","22 Sep 22, 13:28",TRGU
$TRGU bakal to the moon kyk nya bisa balik ke 300 lagi deh akhir tahun.. sentimen harga terigu yg lagi naik,"22 Sep 22, 12:54",TRGU
$ARKO $MORA $TRGU $BUAH $CRAB to the moon 🤭,"22 Sep 22, 10:48",TRGU
"$OILS

PT. indo oil perkasa tbk adalah perusahaan yg bergerak dalam bidang produksi dan eksportir minyak kelapa yang berlokasi di jawa timur. perusahaan yang baru IPO pada bukan september tahun 2021 ini selain mendistribusikan hasil produksi ke pasar domestik juga melakukan ekspor ke malaysia, sri lanka dan china..

kalau kita lihat statistik dari PT tersebut bs dikatakan kinerjanya cukup meningkat jika dibandingkan dengan tahun sebelumnya.. terlihat dari peningkatan revenue yg meningkat sebesar 51% dan net income yg meningkat drastis sebesar 300%.

dari segi hutang jg tdk telalu tinggi dan arus kas operasional juga positif.

dari segi harga saham walaupun tdk undervalue tapi aspek bisnis yg masih memiliki ruang utk bertumbuh bs membuat harga saham meningkat di masa depan..

tahun lalu jg perusahaan tercatat memberikan dividen dan ROE jg cukup bagus di angka sekitar 16%..

ada satu lgi bahwa perusahaan yg melakukan ekspor dengan kondisi USD yg meningkat maka bs dipastikan akan memperoleh keuntungan jg dari selisih kurs..

utk jangka menengah sepertinya OILS ini cukup menarik..

DYOR
disclaimer on

random tags



salam

FN","11 Dec 22, 13:49",CAMP
"@VictorLYU itu challenge yang mesti kita pelajari gimana mendapatkan stockpick yang akan mendapatkan bagger. Good indicator adalah dividen yang bertumbuh. Dengan dividen yang bertumbuh menunjukan bisnis yang bertumbuh pula kecuali ada beberapa case yang DPR nya lebih dari 100% itu termasuk exceptional. Saya juga pernah mendapatkan emiten yg pernah bagi adhoc dividen yang gedhe dengan DPR diatas 100% seperti $HEXA Dan $CAMP.

Keep on going to investigate the stock on timely basis especially when they have published their financial statement.

sukses selalu...","10 Dec 22, 04:28",CAMP
Laporan Bulanan Registrasi Pemegang Efek [CAMP],"9 Dec 22, 16:40",CAMP
$CAMP long time,"8 Dec 22, 23:54",CAMP
"kalo pergerakan harganya membentuk anak tangga begini, secara analisa teknikal ini bagaimana penjelasannya?

mohon dibantu bagi yg tahu.

$ITMG $CAMP $GOTO $KLBF $SMDR","7 Dec 22, 11:30",CAMP
$CAMP,"7 Dec 22, 10:00",CAMP
"Coret"" di weekend buat $ENRG

Random Tag $GDST $OKAS $APLN $CAMP","4 Dec 22, 12:03",CAMP
"$CAMP ini wonderfull kan ya ?
😁","3 Dec 22, 14:12",CAMP
om $CAMP gimana yak?,"3 Dec 22, 12:25",CAMP
$MPMX $CAMP $BBRI $BNGA $BJTM @1jt,"1 Dec 22, 07:39",CAMP
"$CAMP kapan kamu balik ke 270
Mau nambah muatan saya","30 Nov 22, 11:26",CAMP
$SEMA kin syu$LEAD ... $CAMP rettt...,"30 Nov 22, 09:35",CAMP
$CAMP secara chart menarik. layak di pantau.,"30 Nov 22, 08:51",CAMP
"sales $DLTA ga terlalu capek dibanding $CAMP. Ga bolak balik kirim barang lebih sedikit 3x lipat dibanding sales $CAMP,dengan profit 1,5 x lebih besar dibanding $CAMP","29 Nov 22, 10:41",CAMP
Laporan Hasil Public Expose - Tahunan [CAMP],"28 Nov 22, 16:00",CAMP
"Komposisi portofolio.
Buat catatan aja supaya ada track record aja.

Andalan jangka panjang: $BBRI $BJBR $BNGA $CAMP $ARNA
Penyeimbang: SMAR HRTA PTBA INDF
Nyari kesempatan keluar: KOBX
Nyangkut: SRIL CNKO","28 Nov 22, 08:47",CAMP
$CAMP,"28 Nov 22, 08:37",CAMP
"Es Krim Campina Taksir Penjualan Tahun Ini Naik 12% Jadi Rp 1,1 T
Emiten distributor es krim, PT Campina Ice Cream Industry Tbk (CAMP) menargetkan penjualan hingga akhir tahun ini mencapai Rp 1,14 triliun, naik 12% dibandingkan tahun lalu. Proyeksi ini lebih rendah dibandingkan target awal perusahaan sebesar 14%. Direktur Campina Ice Cream Industry Adji Andjono m...","25 Nov 22, 12:40",CAMP
"Bidik Penjualan Rp1,1 T di 2022, Campina (CAMP) Perluas Jaringan Distribusi di 2023
EmitenNews.com—PT Campina Ice Cream Tbk (CAMP) menegaskan tahun depan perseroan akan kembali menerapkan strategi efisiensi beban dalam upaya menjaga pertumbuhan laba bersih yang terjadi hingga akhir kuartal III-2022.

Direktur Campina Ice Cream Industry Adji Andjono mengatakan target pertumbuhan p...","25 Nov 22, 08:11",CAMP
"Produsen Es Krim Campina (CAMP) Bidik Penjualan Rp1,1 Triliun
https://bit.ly/147E996, JAKARTA — PT Campina Ice Cream Industry Tbk. (CAMP) menargetkan penjualan sampai akhir 2022 bisa tumbuh 12 persen dibandingkan dengan realisasi 2021.Campina membukukan penjualan bersih sebesar Rp1,01 triliun sepanjang 2021. Dengan target kenaikan tersebut, maka penjualan diestimasi bis...","24 Nov 22, 17:55",CAMP
$CAMP prettt...,"24 Nov 22, 14:14",CAMP
$SIDO 👉🏼 $CAMP $SGRO,"24 Nov 22, 10:12",CAMP
@Devithamrin saham syariah yg bagi2 dividen di atas 5% ada $MPMX $HEXA $CAMP $SGRO $INDR,"24 Nov 22, 00:21",CAMP
"kalau dipikir-pikir ya guys ya, trading saham kok nggak mikirin untung sekarang, mikirinnya gmn bisa keluar dari suatu emiten yg sebelumnya diharapkan memberi keuntungan, analisi udah, dengerin petuah udah, nambah modal udah, tapi pola pikirnya itu yg ga bisa dirubah, ada saran temen2 sangkuter aliran no cutloss. niatnya main-main eh kebawa perasaan sama emosi dach

$EXCL $JRPT $CAMP $PRAY $TOOL","23 Nov 22, 20:31",CAMP
$CAMP https://cutt.ly/UM3kBqe,"23 Nov 22, 11:22",CAMP
"Kapasitas Produksi Naik, Campina (CAMP) Pede Target Tercapai di Akhir Tahun 2022
EmitenNews.com—Situasi pada beberapa tahun kedepan masih akan sangat menantang bagi keuangan negara dan perekonomian domestik karena ancaman tidak hanya berasal dari sisi perekonomian, tapi juga dari sisi keamanan dan geopolitik. Selama masa yang tidak menentu ini, perlunya kita tetap waspada dala...","22 Nov 22, 08:25",CAMP
Penyampaian Materi Public Expose - Tahunan [CAMP],"21 Nov 22, 20:00",CAMP
"Public Expose Tahun 2022 PT. Campina Ice Cream Industry Tbk. ($CAMP)

Hari/Tanggal : Kamis, 24 November 2022 | 11:00 WIB
Agenda : Pemaparan Kinerja Perseroan sampai dengan Kuartal III 2022
Tempat : Live event melalui aplikasi Zoom bersama Direksi dan perwakilan Perseroan lainnya
Link Registrasi: https://bit.ly/3c8CBYO","19 Nov 22, 23:54",CAMP
$CAMP mixue.. oh mixue.. 😂,"19 Nov 22, 02:11",CAMP
"News Update
👉 Angin segar dari BI, IHSG ditutup Hijau naik 0,44% ke posisi 7,044 dan Asing catatkan net sell Rp 161,5M
👉 BI kembali memutuskan menaikkan Suku Bunga Acuan sebesar 50 BPS menjadi 5,25%.
👉 Basuki Purwadi mengungkapkan dana sebesar Rp 101,36T dari APBN sudah terpakai untuk Proyek Strategis Nasional.
👉 $JSMR kembali gelar rangkaian program Road Safety Rangers 2022.
👉 $CAMP catatkan laba bersih Rp 104,6M Pada kuartal III-2022, tumbuh 28,62% secara yoy.
👉 berkerja sama dengan Akulaku dalam layanan Buy Now Pay Later.
👉 Diprediksi akan tumbuh pesat, masuk dalam ekosistem Mobil listrik Hyundai sejak kuartal I-2022 untuk pembiayaan kredit & modal kerja.
👉 catatkan laba bersih Rp 1,022T Pada kuartal III-2022, merosot 32,8% secara yoy.","17 Nov 22, 16:23",CAMP
