date,comment,symbol
"2 Dec 22, 08:38",$PANI di block sama si banci @falsecut wkwkwk...sekali banci tetap banci,PANI
"1 Dec 22, 18:46","$PANI pasrah besok , tiap jjumat merah 😭😭",PANI
"1 Dec 22, 14:49",$PANI matched jg buy ane...nyicil2..sapa tau mantul di support,PANI
"1 Dec 22, 14:46",scalper pada cutloss di $PANI 🤣👍,PANI
"1 Dec 22, 14:38",$PANI nasib nasib,PANI
"1 Dec 22, 14:34",$PANI perihh,PANI
"1 Dec 22, 14:14",$PANI trading di PANI pas gak ada volum mau ngapain sih tujuannya?? masih banyak saham yang bisa di trade harian 😅🤣,PANI
"1 Dec 22, 13:54",$PANI help om aguan,PANI
"1 Dec 22, 13:49",$PANI merah cugg 😭😭😭,PANI
"1 Dec 22, 13:46",$PANI Pani 😭😭😭😭😭😭,PANI
"1 Dec 22, 13:05","$PANI kalo aku skr ini pegang saham go to mungkin saat ini aku depresi bgt liat dia turun arb dan yg antri jual segitu banyak.tapi kalo saya pegang saham pani dan saya lihat cahaya didpn biar turun saya msh tdk terlalu stress.karna saya percaya pik2 bkn main bisnisnya,sepak terjangnya dan perushaannya.",PANI
"1 Dec 22, 11:57",$PANI sarat retail tambah lama tambah banyak gimana naiknya,PANI
"1 Dec 22, 10:57",$PANI tutup mata perih liat nya 😭😭😭,PANI
"1 Dec 22, 10:54 · Edited on 1 Dec 22, 10:56",$PANI herann masih ada yang doyan coba coba tradingin pani........beli dengan harap bisa jual cuan cepet.......akhirnya gak ada bid buang kiri kehajar bawah PANI nya dengan cuma volume seuprit...........,PANI
"1 Dec 22, 10:44",$PANI sepi banget transaksi hari ini gaes,PANI
"1 Dec 22, 10:33",@sasa91 janga beli $PANI di 1.100 wkwkwk,PANI
"1 Dec 22, 10:24",$PANI mau nyopet jgn disini toh. habis beli terus pasang jemuran di kanan. sukurin dah jemuran nya gak kering 🤣🤣,PANI
"1 Dec 22, 09:51","trading daily jgn di $PANI ya kakak, value beloman 1 milyard sd jam 09.49 trs lot buy & ot offer gak nyampe ratusan ribu, kejar lot offer yg guedee ada lhoo 177 juta lot di offer, cek deh ke $GOTO 😆 😂",PANI
"1 Dec 22, 09:37",$PANI wah cilaka kmr mg punya pani di 977,PANI
"1 Dec 22, 07:35","$WIRG sedekahkanlah uang kalian ke panti asuhan , jangan sedekahkan ke bandar 🤭
$NANO $WINR $PANI",PANI
"1 Dec 22, 07:34",$PANI,PANI
"30 Nov 22, 23:40","$PANI 30 nov batas relaksasi emiten mengeluarkan lapkeu yang unaudited...... PANI masih punya nafas sampai batas 31 des 2022 untuk lapkeu kuartal 3 nya karena statusnya dalam audit......tapi kalau saya boleh mengira"" seharusnya dalam 1-2 pekan lagi sudah keluar.......",PANI
"30 Nov 22, 23:34","🌟PANI REVIEW 30 NOVEMBER 2022 ⭐️

Info Saham Terbaik LINK DI BIO YA! 👈

PANI REBOUND SUPPORT ?❗️

beberapa hari ini terlihat saham $PANI terus mengalami koreksi berturut-turut. Terlihat PANI sudah mulai kembali ke support kuat fibonya di goldenratio hari ini di level 985 dan cukup menarik karena adanya pantulan tepat di supportnya. PANI berpotensi untuk memanfaatkan momentum buy on weakness selagi masih dekat dengan supportnya/ area demand nya. Secara historisnya PANI berpotensi rebound ketika menyentuh supportnya didukung dengan volume sell yang terus mengecil. PANI termasuk highrisk bisa specbuy dekat dengan supportnya

Saham ini cukup menarik untuk dipantau 👍
Gimana menurut kalian cuaners? 😊

[Info Saham Terbaik Link Di Bio! ❗️]

Pantauan Lain




Saham ini cukup menarik untuk dipantau 👍
Gimana menurut kalian cuaners? 😊

[Info Saham Terbaik Link Di Bio! ❗️]

Analisa kembali, bukan ajakan membeli dan hanya opini disc on",PANI
"30 Nov 22, 23:33",$PANI mudah2 an window dressing menghampiri PANI,PANI
"30 Nov 22, 19:59","$MEDC ke 800 saya tak buy maksimal..... ingat yahhh, tak buy maksimal....

$AKRA $GDST $SLIS $PANI",PANI
"30 Nov 22, 19:10","dari pada gabut, iseng-iseng cek net buy & net sell bulanan (Lot) $PANI pada 10 sekuritas (source : Ajaib)

September :
Net Buy : 460K lot
Net Sell : 608K lot
Pattern Distribusi karena nett sell > nett buy : Cek Seasonality hasilnya minus

October :
Net Buy : 155K lot
Net Sell : 158K lot
Pattern Distribusi karena nett sell > nett buy : Cek Seasonality hasilnya minus

November :
Net Buy : 161K lot
Net Sell : 134K lot
Pattern Akumulasi karena nett sell < nett buy : Cek Seasonality hasilnya positif

Jumlah lot October & November beda tipis masihh 155-162K nahhh, di September sampe 460K-600K.
kamu ketauan...yg hold nambah. 😂 😂

jikalau...andaikata...misalkan total net buy & net sell Des di angka 125K-128K berarti tukang hold saham bertambah.

* hanya sekedar ketak ketik sambil makann sate padang. 😆 😂
** analisa pribadi, pendapat pribadi.",PANI
"30 Nov 22, 17:56",@MarlonSitorus mana mana mana LK nya wkwkwk… $INDY udah keluar udah pasti naik…tinggal nunggu $PANI nih LK Q3 nya 😃😃😃😃,PANI
"30 Nov 22, 17:53","$PANI hari ini batas akhir penerbitan laporan keuangan q 3 , pantai terus guys",PANI
"30 Nov 22, 15:08",$PANI dilihat dari bid tebal kadang terlihat palsu bukan buat ganjalan,PANI
"30 Nov 22, 13:54",$PANI Rabu good day guyss makasih y bikin hati tenang ijo ijo gitu,PANI
"30 Nov 22, 12:33","$PANI kira"" close di berapa hari ini guyss?",PANI
"30 Nov 22, 11:32",$PANI. ngeri ngeri bid palsu di 1050 (10.000 lot) jebol kebawah khah?,PANI
"30 Nov 22, 10:39",apakabar $PANI,PANI
"30 Nov 22, 10:09","melihat besarnya PER dari $PANI industri kaleng blek bisa jadi nanti sangat prospektif dimasa yg akan datang, dengan cash hanya 3 Miliard perusahaan ini dihargai 14 Trillioonn. atau bisa juga kaleng blek itu dimasa yang akan datang bisa menyimpan Jin. perusahaan ini selangkah lebih maju dari $TECH yang dihargai dengan PER 4000 kali yang beritanya di koran koran sudah sukses jualan di harga 7000an. $GOTO $BUKA",PANI
"30 Nov 22, 09:39","iseng-iseng pantau $WIRG trs iseng-iseng buy, eehhhh iseng-iseng cuan. 😂 😂

$PANI sempet serok pas under 1000, trs simpennn deh..

$SINI gak kebagian 😆 😂 pantau besok aja.",PANI
"30 Nov 22, 09:19","@imamsetiadi $SINI akan meniru $PANI ke 12000 kah?

$GOTO
$BUMI
$WIRG
kapan nyusul😁😁😁😁",PANI
"30 Nov 22, 09:18","@Stockbit gimana nih…ijo tp candle merah…merah tp candle ijo…gw kirain ara nih si Wirg gak taunya malah mau arb…vangke emang..

$HRUM $WIRG $INDY $PANI",PANI
"30 Nov 22, 01:24 · Edited on 30 Nov 22, 01:26","kongsi PT agung sedayu dan PT tunas mekar (salim grup) dalam saham $PANI. saat ini menunggu laporan konsolidasi asset BKS (PIK 2) di Q3.

$BSDE $APLN $SMRA $JRPT",PANI
"29 Nov 22, 21:19","$PANI

koreksi selanjutnya dekat support box kuning
entry 1000 - 1035
SL 980

disc.on",PANI
"29 Nov 22, 21:02",$PANI ada yg pake broker YP disini?,PANI
"29 Nov 22, 20:42",$PANI hari Rabu pliss good day,PANI
"29 Nov 22, 17:25","Retail bermimpi retrace/UMA/Suspen

Bandal bermimpi membawa ke bulan

Di $SINI macam2 tipe mimpinya 😶‍🌫️

Blum FOMO kah? Ntar jadi kayak $PANI trus lanjut kayak $BYAN gmn? Jadi perushaan energi pling fenomenal menggantikan $BUMI di 2010 gmn?

Btw yang sudah pengalaman di dari bawah rasanya lebih mudah memahami

🫣",PANI
"29 Nov 22, 16:51",$PANI TOP seller YP,PANI
"29 Nov 22, 15:57","$PANI nyesel gue, kgk gw TP dr kemarin"" dari cuan sekarang malah nyangkut ... asem banget",PANI
"29 Nov 22, 15:48",$PANI hari ini bnyk yg avrg fown ya ?,PANI
"29 Nov 22, 15:31","$PANI panik gak? panik gak? wkwkwk
Bukan ajakan beli/jual ✌🏻",PANI
"29 Nov 22, 15:24 · Edited on 29 Nov 22, 15:25","Yuk $PANI kembali ke harga wajar yuk
Aku tunggu di 400 ya
Terserah mau arb or ga yg pting di tunggu di 400 ya

Sama kaya $WIRG aku tunggu di harga bawah.. 50 ya..

Sabar menanti
Orang sabar byak pahala",PANI
"29 Nov 22, 14:21",$PANI bad day selasa,PANI
"29 Nov 22, 12:52","$PANI buang barang 25 ribu lot apa ga sayang ya , nyari nya aja susah di market",PANI
"29 Nov 22, 11:20",$PANI offer nya 1040 -1065 lucu banget rata 1234 urut banget,PANI
"29 Nov 22, 10:52 · Edited on 29 Nov 22, 18:54","$PANI payah LK Q3 belum keluar juga akhir November gini, beda sama $APLN $SMRA 🤔",PANI
"29 Nov 22, 10:37","$PANI saya nyangkut dan saya ingin avg down lagi, bandar tolong turunin paling tidak ke 800, saya mau borong pake uang bonus, お願いだから",PANI
"29 Nov 22, 10:23","$PANI sedang proses distribusi. 🤣😂
32 rb Lot di offer oleh 185 orang.
22 rb Lot sudah dibeli (sdh match) oleh 358 orang

ayooo dibeli dibeli...sisa 32 rb lot lagi.",PANI
"29 Nov 22, 09:41","$PANI bakal arb ampe jumat, hati"" teman""",PANI
"29 Nov 22, 09:30 · Edited on 29 Nov 22, 09:31","$PANI 1x or 2x lagi ARB, yuk bisa yuk

ke 600 dulu juga boleh 🤭

#menebarfear",PANI
"29 Nov 22, 09:25","sudah lama ga pernah lihat $PANI, ternyata masih begini, tak ada perubahan yg sangkut pucuk...hati hati saja banyak sales PANI berseliweran....keep smart dan selalu WARAS,",PANI
"29 Nov 22, 09:24",$PANI arb sekali lg boljug nih buat nambah amunisi…,PANI
"29 Nov 22, 09:20","belajar tebar fear .. 😂 😂 😆

$PANI udah 2x ARB, saham kaleng aja dibeli. kemahalannn ..bisa sampe gocap...ayooo cutloss...

(udah cocok belum kalimat tebar fearnya? 😂 🤣)",PANI
"29 Nov 22, 09:20",$PANI kasihan juga uda hold lama2 rugi berat. Retail kena warmonger,PANI
"29 Nov 22, 09:11","$PANI mayoritas ritel disini pda gmw CL yg di harga 1400 ke atas, itu knapa sahamnya susah naik lgi otomatis MM nya kesel sekalian aja di banting, di injek, di cekek",PANI
"29 Nov 22, 09:08",$PANI waduh kenapa nih arb mulu?,PANI
"29 Nov 22, 09:05","$PANI hayuuu yg minta ARB Kmaren sapa , tuh Sdh di kasih wkwkwk",PANI
"29 Nov 22, 09:04",$PANI denger denger ga jadi bosku 🥲,PANI
"29 Nov 22, 08:05",$PANI kalo benar akan akuisisi pik 2 yg lainnya maka andai saya punya 5000 lot pani harga sekarang maka tidak mustahil harga pani bisa ke 10rb.maka modal saya akan jadi 5m.saya jual 4000 lot saya sisakan 1000 lot saya ikut right issue jumbonya yg 1saham lama : 35saham baru dg harga 500rupiah.maka saham saya jd 36rb lot setelah saya tebus.andai bisa naik 200persen saja coba hitung berapa duitnya srkarang.mungkin inilah yg disebut peter lynch srbagai compound income.bener ngak sih??? . ini bukan mimpi tp ini akan jadi kenyataan andai pani benar benar akan akuisisi lg pik 2 yg lainnya.,PANI
"29 Nov 22, 05:40","beda cerita antara $CAKK sama $PANI,
Pani naik tinggi karena backdoor listing perusahaan besar masuk, kalau cakk bisa dipantau dulu perkembangan usahanya kedepan",PANI
"29 Nov 22, 00:53","$PANI gue nyangkut di 2000 aja masih bisa tidur nyenyak hahaha ARB sekali aja ada yg teriak ""😅😅",PANI
"28 Nov 22, 22:41",$SCPI kalo dibuka suspendnya bisa merajalela ini… bv nya di 300 rb an…. Apakah $PANI bisa kyk gini wekeke..di buyback abis ✌️✌️,PANI
"28 Nov 22, 22:05","$PANI

ada DoTops",PANI
"28 Nov 22, 18:40",$PANI pola Cup? 2M hit?,PANI
"28 Nov 22, 16:40","$PANI MG MG...wkwkwkwk...YP, ZP, AI masih nyaman kah...",PANI
"28 Nov 22, 16:28","YANG BIKIN WARAS SAAT MARKET BEARISH

tahukah kamu yang bikin waras saat market bearish bukan hanya CONVICTION..
tapi juga CASH LEVEL..
semakin banyak $CASH LEVEL anda, semakin senang anda bearish, kalo uda gada peluru? Mulai deh jadi kurang waras..

Banyaknya peluru = tingkat kewarasan
gada peluru = ga waras...",PANI
"28 Nov 22, 14:03","$PANI 10 x ARB kayaknya nie , ancur2 dah",PANI
"28 Nov 22, 12:32","$INDX kalo ada yang nanya :
"" Bep..ajarin gua scalping dong biar konsisten Cuan terus ""

Kamu akan Jawab :
a. Kamu nanyak?
b. All in di Pucuk, jual saat Merah
c. Ngekor Bandar ajalah,males ribet
d. iri..? bilang $BOSS $PANI",PANI
"28 Nov 22, 12:24",$PNLF + $PANI apakah 2 saham ini layak hold.. ?,PANI
"28 Nov 22, 12:10",$PANI TP 1400,PANI
"28 Nov 22, 11:17",$PANI,PANI
"28 Nov 22, 11:17",$PANI lah kok kasihan,PANI
"28 Nov 22, 11:05",$PANI besok rebound,PANI
"28 Nov 22, 11:00",tarik lagi ke bawah Ndarrrrrrr $PANI yuukkkkkk bisa yuukkkkkk 🤣🤣🤣...masih kurang dalam,PANI
"28 Nov 22, 10:59",$PANI dikasih diskon yak? 🤑,PANI
"28 Nov 22, 10:57","$PANI bakal masih lanjut arb besok 😂😂, kalo tujuanya tradin CL dlu ajah, kalo tujuanya invest jangka panjang (1thn) silahkan di hold 💪",PANI
"28 Nov 22, 10:56",$PANI paman Aguan help help retail polos,PANI
"28 Nov 22, 10:53",$PANI @andryhakim bro tolong donk,PANI
"28 Nov 22, 10:47","lk q3 $PANI memang cuma nambahin lini bisnis baru properti pik 2

total pendapatannya sudah ada bocoran sih, utk tahun 2022 biasa2 saja

2023 baru jalan",PANI
"28 Nov 22, 10:45","Ajaib error kah?

$INDY $HRUM $PANI",PANI
"28 Nov 22, 10:42","masukk $SINI nyaris di pucuk, masih bisa cuan juga krn ini menganut politikmology. 😂 😆

$PANI ARB ?? kamu nanyea?
atau hertanyeaa-tanyeaa? tidooorrrr....ZzzZZZzzz",PANI
"28 Nov 22, 10:42",$PANI serok dikit aja ahh,PANI
"28 Nov 22, 10:38",$PANI Lapkeu Q3 ud keluar kelihatany krg baik,PANI
"28 Nov 22, 10:36",$PANI ada apa dg pani? kok bisa arb?,PANI
"28 Nov 22, 10:23",$PANI om Aguan tolong donk merahh,PANI
"28 Nov 22, 10:19 · Edited on 28 Nov 22, 10:21",$PANI Serok paket sendok dikit doank guys,PANI
"28 Nov 22, 10:07",$PANI serokkkkkkkkk pake baskom yuk guys,PANI
"28 Nov 22, 10:04",ayoo yg panikkk di $PANI jgn lupa cutloss ya... 😂 😂,PANI
"28 Nov 22, 09:35",$PANI sapa yg jemur pakaian dalam di 1200 ?,PANI
"28 Nov 22, 09:22","Ndarrrrrrr $PANI klo berkenan bawa kesini dulu lah, Amunisi RDN udah diisi full lagi nich sebelum 2023...😀",PANI
"28 Nov 22, 09:06","$PANI ayo dong tembusin ke 1300 aja HR ini😁😁..
lama bener dah ke 1300 aja",PANI
"28 Nov 22, 08:51","$PANI

PANI lovers. Saham PANI memang punya potensi dan prospek bagus, tapi butuh waktu untuk mencapai harga 12 ribuan lagi, jadi ini investasi jangka panjang, sabar aja. Semuanya akan menjadi indah pada waktunya ( waktu emiten PANI melakukan corporate action lagi ) . Tetap semangat💪",PANI
"27 Nov 22, 17:44 · Edited on 27 Nov 22, 17:57","@ElisabethVeronica menurut saya, momentum di sektor coal sdh selesai Kak. Silahkan disimpulkan dampaknya untuk $HRUM yah. Lalu, menurut saya, ada momentum di sektor property, namun somehow saya krg sreg dengan $PANI. Price movement nya tidak genuine diikuti dgn volume yg solid. Silahkan pelajari hal yg mirip di $SLIS $PTDU $DFAM Kak",PANI
"27 Nov 22, 17:27","@FansSahamKeongBBRI asekkk

$BBRI mantap

random tag:

$BBCA $LEAD $PANI $NISP",PANI
"27 Nov 22, 13:17 · Edited on 27 Nov 22, 14:08","@WillDjon Hi bro WillDjon, sorry for the late reply. Long time no see haha

Saham yg saya jelaskan di atas ga da hubungannya ma properti kok, and yes, saya tau anda mengira saya bahas $PANI ya? 😆 haha

Untuk emitennya sendiri seperti yg sudah saya jelaskan di atas, saya emang ga niat buka kode emitennya atau bahas lebih lanjut mengenai emitennya haha

Btw how is the research going on bro?

Thanks for reading :)",PANI
"26 Nov 22, 21:31","$OASA hai, it's me again 👋

setelah gue cutloss tipis di 980an, rasa""nya saham ini kembali menarik sekarang.

berita aliansi dengan jerman ini bahkan nyampe ke media inter,
gue masih ga nyangka betapa ga rasionalnya pelaku pasar yg trading disini,

gue liat copet"" udah pada mampuss cutloss dibawah,

mungkin dlm beberapa minggu kedepan akan dulu ditempat,
seperti kejadian waktu tgl 21 juli - 12 agustus,
sembari menunggu kejelasan jadwal right issue.

kalo emiten sudah keluarkan prospektus, biasanya tetap akan jadi meskipun tanggalnya masih tentative

di saham seperti juga pernah kejadian RI mundur, tapi ujungnya tetap jalan sesuai plan.

I'm on optimism side now 🎉",PANI
"26 Nov 22, 09:37","$PANI katae peter lynch saham itu pasti naik turun naik turun krn adanya perang karena adanya resesi dll kalian ngak usah panik.kalo saham itu dr perusahaan yg bagus pada akhirnya saham itu akan naik seiring berkembangnya bisnisnya perusahaan itu.kita ngak bisa melihat pasar didpnnya jd kita tdk bisa liat saham itu akan naik ato tidak tp kita bisa mempelajari sejarahnya sebuah perusahan.dr sejarah nya kita bisa melihat perusahaan itu gimana sehat , berkembang terus ato gimana. nah....kalo liat dr pani...yg telah menjadi saham property nya agung sedayu grup...kira kira arahnya kemana????? kira kira sepak terjangnya pak aguan dan antony salim gimana?yg diperlukan disini bukan kepinteran kita tp kesabaran kita.",PANI
"26 Nov 22, 09:28",$GWSA Calon Multibagger? The Next $PANI? $IHSG 🌇🏢📈🐂,PANI
"25 Nov 22, 15:57","@jemmydarmawan banyak yg nyangkut bro diatas 1500,jadi bikin poling $PANI pasti mayoritas pengen naik hehehehehe,ane vote setuju",PANI
"25 Nov 22, 15:48",$PANI,PANI
"25 Nov 22, 15:47","@ipunk1989 terakhir $PANI deathcross turun 50%, next bisa 900. masih banyak ritel yg nyangkut di 1500 keatas, makanya harganya susah naik.",PANI
"25 Nov 22, 15:41","$PANI pola double top hampir sempurna, hati2 bisa ke 1040...",PANI
"25 Nov 22, 14:58",$PANI siap siap bid 15.000 lot di cabut n jebol ke bawahh,PANI
"25 Nov 22, 14:51",$PANI pamerrrrrrrrrrrrrrrrrr 15.000 lot bid 1185,PANI
"25 Nov 22, 14:49",$PANI Jumat bad days 😭😭,PANI
"25 Nov 22, 14:42",$PANI selalu tiap Jumat kumattt terus merah nya 😭😭😭,PANI
"25 Nov 22, 13:02",$PANI gwe tunggu di bawah,PANI
"25 Nov 22, 12:57","$PANI batas relaksasi penyampaian LK Q3 31 Nov , pantau terus RTi n pergerakan market",PANI
"25 Nov 22, 12:39",$PANI Kalo ARA sesion 2 aku potong rambut yg jelek ini,PANI
"25 Nov 22, 11:11 · Edited on 25 Nov 22, 11:12","@MrDeka @ipunk1989 pas macd $PANI death cross,mungkin karena lapkeu ga sesuai ekspektasi",PANI
"25 Nov 22, 10:58",$PANI om Aguan tolong kami😭😭😭 merahh,PANI
"25 Nov 22, 10:43",$PANI bad day Jumat 😭😭,PANI
"25 Nov 22, 10:38","@MrDeka Udah break itu invertednya,nextnya $PANI coba buat pola double bottom ke 900 dulu",PANI
"25 Nov 22, 10:27","$PANI secara teknikal terlihat menarik dan cocok dengan kriteria low risk level entry stock!

Setelah mengalami fase downtrend pasca mencapai level ATH-nya di harga 2010 pada awal september yang lalu, PANI berhasil berkonsolidasi dan membuat base support kuat di harga 810.

Beberapa hal yang membuatnya menarik secara teknikal:

(1) Harga sekarang sudah berada di atas semua rangkaian Moving Average. Hal ini menunjukkan bahwa PANI sudah bisa memulai fase uptrend.

(2) Selama masa konsolidasi alias fase sideways, PANI membentuk pola Inverted Head and Shoulder, yang merupakan pola reversal. Hal ini bisa menjadi indikasi akan adanya pembalikan arah trend;

(3) Sejak berhasil membuat support kuat di 810, PANI selanjutnya juga selalu berhasil membuat Higher Low - Higher High (HL-HH). Ini indikasi permulaan fase naik;

(4) Sekarang harganya berkonsolidasi di atas neckline pola IHnS yang sekaligus menjadi support fraktalnya, yakni di harga 1150. Level ini termasuk low risk level entry dari level support.

My Trading Plan:
- Entry buy 1155-1200;
- CL jika break 1150;
- Target kenaikan berdasarkan pola adalah 1500. Pertimbangkan TP jika tidak berhasil break. Namun secara umum, strategi saya adalah Hold selama berhasil mempertahankan HL-HH. Selama hal ini berhasil, maka tidak mustahil harganya kembali menyentuh level ATH lagi.

Disc ON.",PANI
"25 Nov 22, 10:00",@jusniar @MarlonSitorus panik ga? panik ga? panik ga? $PANI 🤣,PANI
"25 Nov 22, 09:53",$PANI om aguan kasi pani ara donk,PANI
"25 Nov 22, 09:52",$PANI om Aguan kasih Jumat berkah donk pliss🙏🏻🙏🏻,PANI
"25 Nov 22, 09:32","yg hari ini trading gangguan, ada pending. ini reply template dari CS

Halo,

Pada awal sesi perdagangan pagi ini, Jaringan JONEC di Bursa Efek Indonesia terputus untuk beberapa sekuritas di Indonesia termasuk Stockbit Sekuritas yang mengakibatkan aktifitas transaksi kamu tidak berjalan sebagaimana mestinya. Saat ini kami sedang berkordinasi dengan pihak terkait untuk memperbaiki kendala ini secepatnya.

Demikian informasi ini kami sampaikan.

auto mummet 😭😭

tag saham yg status pending saya saat ini



invest teteuuppp",PANI
"25 Nov 22, 06:12",$PANI Padang guys,PANI
"24 Nov 22, 22:15","$WINS ap bedany loe sm $PANI yg digoreng2, ngemeng fundamental turn around wkwkwkwkwkwk",PANI
"24 Nov 22, 21:44","@KambinghijauTV sialan memang ANTONIUS BONGREINER VOXTUR KAMPRET, SUDAH Bayar member LIFETIME, ehh karena @BongReiner kehabisan duit ngemis lagi harus bayar 1lot $ADRO pindah channel, mati aja kau BONGREINER, miskin terus, duit member dimakan bandar. strip hijau biru Oren merah semua kau strip ngak dibuka2 karena anjlok semua, $BUMI $ARTO $BBHI $PANI",PANI
